date,tsla,date,appl,date,F,date,nvda,date,msft
Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
3/5/2019 16:00:00,55.31,3/5/2019 16:00:00,43.88,3/5/2019 16:00:00,8.77,3/5/2019 16:00:00,156.52,3/5/2019 16:00:00,111.7
3/6/2019 16:00:00,55.25,3/6/2019 16:00:00,43.63,3/6/2019 16:00:00,8.58,3/6/2019 16:00:00,152.05,3/6/2019 16:00:00,111.75
3/7/2019 16:00:00,55.32,3/7/2019 16:00:00,43.13,3/7/2019 16:00:00,8.48,3/7/2019 16:00:00,149.26,3/7/2019 16:00:00,110.39
3/8/2019 16:00:00,56.83,3/8/2019 16:00:00,43.23,3/8/2019 16:00:00,8.42,3/8/2019 16:00:00,150.64,3/8/2019 16:00:00,110.51
3/11/2019 16:00:00,58.18,3/11/2019 16:00:00,44.73,3/11/2019 16:00:00,8.61,3/11/2019 16:00:00,161.14,3/11/2019 16:00:00,112.83
3/12/2019 16:00:00,56.67,3/12/2019 16:00:00,45.23,3/12/2019 16:00:00,8.57,3/12/2019 16:00:00,162.52,3/12/2019 16:00:00,113.62
3/13/2019 16:00:00,57.79,3/13/2019 16:00:00,45.43,3/13/2019 16:00:00,8.53,3/13/2019 16:00:00,168.62,3/13/2019 16:00:00,114.5
3/14/2019 16:00:00,57.99,3/14/2019 16:00:00,45.93,3/14/2019 16:00:00,8.41,3/14/2019 16:00:00,165.56,3/14/2019 16:00:00,114.59
3/15/2019 16:00:00,55.09,3/15/2019 16:00:00,46.53,3/15/2019 16:00:00,8.43,3/15/2019 16:00:00,169.81,3/15/2019 16:00:00,115.91
3/18/2019 16:00:00,53.9,3/18/2019 16:00:00,47.01,3/18/2019 16:00:00,8.57,3/18/2019 16:00:00,168.95,3/18/2019 16:00:00,117.57
3/19/2019 16:00:00,53.49,3/19/2019 16:00:00,46.63,3/19/2019 16:00:00,8.7,3/19/2019 16:00:00,175.71,3/19/2019 16:00:00,117.65
3/20/2019 16:00:00,54.72,3/20/2019 16:00:00,47.04,3/20/2019 16:00:00,8.51,3/20/2019 16:00:00,174.4,3/20/2019 16:00:00,117.52
3/21/2019 16:00:00,54.8,3/21/2019 16:00:00,48.77,3/21/2019 16:00:00,8.69,3/21/2019 16:00:00,183.94,3/21/2019 16:00:00,120.22
3/22/2019 16:00:00,52.91,3/22/2019 16:00:00,47.76,3/22/2019 16:00:00,8.54,3/22/2019 16:00:00,177.5,3/22/2019 16:00:00,117.05
3/25/2019 16:00:00,52.08,3/25/2019 16:00:00,47.19,3/25/2019 16:00:00,8.51,3/25/2019 16:00:00,173.78,3/25/2019 16:00:00,117.66
3/26/2019 16:00:00,53.55,3/26/2019 16:00:00,46.7,3/26/2019 16:00:00,8.76,3/26/2019 16:00:00,176.87,3/26/2019 16:00:00,117.91
3/27/2019 16:00:00,54.97,3/27/2019 16:00:00,47.12,3/27/2019 16:00:00,8.62,3/27/2019 16:00:00,176.5,3/27/2019 16:00:00,116.77
3/28/2019 16:00:00,55.72,3/28/2019 16:00:00,47.18,3/28/2019 16:00:00,8.77,3/28/2019 16:00:00,177.25,3/28/2019 16:00:00,116.93
3/29/2019 16:00:00,55.97,3/29/2019 16:00:00,47.49,3/29/2019 16:00:00,8.78,3/29/2019 16:00:00,179.56,3/29/2019 16:00:00,117.94
4/1/2019 16:00:00,57.84,4/1/2019 16:00:00,47.81,4/1/2019 16:00:00,8.98,4/1/2019 16:00:00,182.28,4/1/2019 16:00:00,119.02
4/2/2019 16:00:00,57.18,4/2/2019 16:00:00,48.51,4/2/2019 16:00:00,9.01,4/2/2019 16:00:00,183,4/2/2019 16:00:00,119.19
4/3/2019 16:00:00,58.36,4/3/2019 16:00:00,48.84,4/3/2019 16:00:00,9.13,4/3/2019 16:00:00,188.62,4/3/2019 16:00:00,119.97
4/4/2019 16:00:00,53.56,4/4/2019 16:00:00,48.92,4/4/2019 16:00:00,9.24,4/4/2019 16:00:00,188.26,4/4/2019 16:00:00,119.36
4/5/2019 16:00:00,54.99,4/5/2019 16:00:00,49.25,4/5/2019 16:00:00,9.25,4/5/2019 16:00:00,190.95,4/5/2019 16:00:00,119.89
4/8/2019 16:00:00,54.64,4/8/2019 16:00:00,50.03,4/8/2019 16:00:00,9.3,4/8/2019 16:00:00,191.79,4/8/2019 16:00:00,119.93
4/9/2019 16:00:00,54.46,4/9/2019 16:00:00,49.88,4/9/2019 16:00:00,9.21,4/9/2019 16:00:00,189.26,4/9/2019 16:00:00,119.28
4/10/2019 16:00:00,55.21,4/10/2019 16:00:00,50.16,4/10/2019 16:00:00,9.33,4/10/2019 16:00:00,192.1,4/10/2019 16:00:00,120.19
4/11/2019 16:00:00,53.68,4/11/2019 16:00:00,49.74,4/11/2019 16:00:00,9.39,4/11/2019 16:00:00,191.54,4/11/2019 16:00:00,120.33
4/12/2019 16:00:00,53.54,4/12/2019 16:00:00,49.72,4/12/2019 16:00:00,9.45,4/12/2019 16:00:00,190.01,4/12/2019 16:00:00,120.95
4/15/2019 16:00:00,53.28,4/15/2019 16:00:00,49.81,4/15/2019 16:00:00,9.33,4/15/2019 16:00:00,184.7,4/15/2019 16:00:00,121.05
4/16/2019 16:00:00,54.67,4/16/2019 16:00:00,49.81,4/16/2019 16:00:00,9.36,4/16/2019 16:00:00,188.21,4/16/2019 16:00:00,120.77
4/17/2019 16:00:00,54.25,4/17/2019 16:00:00,50.78,4/17/2019 16:00:00,9.5,4/17/2019 16:00:00,187.29,4/17/2019 16:00:00,121.77
4/18/2019 16:00:00,54.65,4/18/2019 16:00:00,50.97,4/18/2019 16:00:00,9.55,4/18/2019 16:00:00,186.3,4/18/2019 16:00:00,123.37
4/22/2019 16:00:00,52.55,4/22/2019 16:00:00,51.13,4/22/2019 16:00:00,9.35,4/22/2019 16:00:00,188.47,4/22/2019 16:00:00,123.76
4/23/2019 16:00:00,52.78,4/23/2019 16:00:00,51.87,4/23/2019 16:00:00,9.5,4/23/2019 16:00:00,190.67,4/23/2019 16:00:00,125.44
4/24/2019 16:00:00,51.73,4/24/2019 16:00:00,51.79,4/24/2019 16:00:00,9.57,4/24/2019 16:00:00,191.17,4/24/2019 16:00:00,125.01
4/25/2019 16:00:00,49.53,4/25/2019 16:00:00,51.32,4/25/2019 16:00:00,9.4,4/25/2019 16:00:00,186.91,4/25/2019 16:00:00,129.15
4/26/2019 16:00:00,47.03,4/26/2019 16:00:00,51.08,4/26/2019 16:00:00,10.41,4/26/2019 16:00:00,178.09,4/26/2019 16:00:00,129.89
4/29/2019 16:00:00,48.29,4/29/2019 16:00:00,51.15,4/29/2019 16:00:00,10.32,4/29/2019 16:00:00,179.33,4/29/2019 16:00:00,129.77
4/30/2019 16:00:00,47.74,4/30/2019 16:00:00,50.17,4/30/2019 16:00:00,10.45,4/30/2019 16:00:00,181,4/30/2019 16:00:00,130.6
5/1/2019 16:00:00,46.8,5/1/2019 16:00:00,52.63,5/1/2019 16:00:00,10.3,5/1/2019 16:00:00,180.47,5/1/2019 16:00:00,127.88
5/2/2019 16:00:00,48.82,5/2/2019 16:00:00,52.29,5/2/2019 16:00:00,10.34,5/2/2019 16:00:00,183.19,5/2/2019 16:00:00,126.21
5/3/2019 16:00:00,51.01,5/3/2019 16:00:00,52.94,5/3/2019 16:00:00,10.41,5/3/2019 16:00:00,183.01,5/3/2019 16:00:00,128.9
5/6/2019 16:00:00,51.07,5/6/2019 16:00:00,52.12,5/6/2019 16:00:00,10.37,5/6/2019 16:00:00,179.85,5/6/2019 16:00:00,128.15
5/7/2019 16:00:00,49.41,5/7/2019 16:00:00,50.72,5/7/2019 16:00:00,10.38,5/7/2019 16:00:00,173.11,5/7/2019 16:00:00,125.52
5/8/2019 16:00:00,48.97,5/8/2019 16:00:00,50.73,5/8/2019 16:00:00,10.34,5/8/2019 16:00:00,173.92,5/8/2019 16:00:00,125.51
5/9/2019 16:00:00,48.4,5/9/2019 16:00:00,50.18,5/9/2019 16:00:00,10.2,5/9/2019 16:00:00,170.19,5/9/2019 16:00:00,125.5
5/10/2019 16:00:00,47.9,5/10/2019 16:00:00,49.3,5/10/2019 16:00:00,10.38,5/10/2019 16:00:00,168.82,5/10/2019 16:00:00,127.13
5/13/2019 16:00:00,45.4,5/13/2019 16:00:00,46.43,5/13/2019 16:00:00,10.08,5/13/2019 16:00:00,158.45,5/13/2019 16:00:00,123.35
5/14/2019 16:00:00,46.46,5/14/2019 16:00:00,47.17,5/14/2019 16:00:00,10.24,5/14/2019 16:00:00,162.04,5/14/2019 16:00:00,124.73
5/15/2019 16:00:00,46.39,5/15/2019 16:00:00,47.73,5/15/2019 16:00:00,10.36,5/15/2019 16:00:00,159.58,5/15/2019 16:00:00,126.02
5/16/2019 16:00:00,45.67,5/16/2019 16:00:00,47.52,5/16/2019 16:00:00,10.4,5/16/2019 16:00:00,160.19,5/16/2019 16:00:00,128.93
5/17/2019 16:00:00,42.21,5/17/2019 16:00:00,47.25,5/17/2019 16:00:00,10.29,5/17/2019 16:00:00,156.53,5/17/2019 16:00:00,128.07
5/20/2019 16:00:00,41.07,5/20/2019 16:00:00,45.77,5/20/2019 16:00:00,10.28,5/20/2019 16:00:00,151.75,5/20/2019 16:00:00,126.22
5/21/2019 16:00:00,41.02,5/21/2019 16:00:00,46.65,5/21/2019 16:00:00,10.24,5/21/2019 16:00:00,155.06,5/21/2019 16:00:00,126.9
5/22/2019 16:00:00,38.55,5/22/2019 16:00:00,45.7,5/22/2019 16:00:00,9.97,5/22/2019 16:00:00,152.2,5/22/2019 16:00:00,127.67
5/23/2019 16:00:00,39.1,5/23/2019 16:00:00,44.92,5/23/2019 16:00:00,9.85,5/23/2019 16:00:00,147.32,5/23/2019 16:00:00,126.18
5/24/2019 16:00:00,38.13,5/24/2019 16:00:00,44.74,5/24/2019 16:00:00,9.83,5/24/2019 16:00:00,145.15,5/24/2019 16:00:00,126.24
5/28/2019 16:00:00,37.74,5/28/2019 16:00:00,44.56,5/28/2019 16:00:00,9.78,5/28/2019 16:00:00,143.33,5/28/2019 16:00:00,126.16
5/29/2019 16:00:00,37.97,5/29/2019 16:00:00,44.35,5/29/2019 16:00:00,9.71,5/29/2019 16:00:00,140.34,5/29/2019 16:00:00,124.94
5/30/2019 16:00:00,37.64,5/30/2019 16:00:00,44.58,5/30/2019 16:00:00,9.74,5/30/2019 16:00:00,139.11,5/30/2019 16:00:00,125.73
5/31/2019 16:00:00,37.03,5/31/2019 16:00:00,43.77,5/31/2019 16:00:00,9.52,5/31/2019 16:00:00,135.46,5/31/2019 16:00:00,123.68
6/3/2019 16:00:00,35.79,6/3/2019 16:00:00,43.33,6/3/2019 16:00:00,9.61,6/3/2019 16:00:00,133.78,6/3/2019 16:00:00,119.84
6/4/2019 16:00:00,38.72,6/4/2019 16:00:00,44.91,6/4/2019 16:00:00,9.92,6/4/2019 16:00:00,143,6/4/2019 16:00:00,123.16
6/5/2019 16:00:00,39.32,6/5/2019 16:00:00,45.64,6/5/2019 16:00:00,9.78,6/5/2019 16:00:00,141.28,6/5/2019 16:00:00,125.83
6/6/2019 16:00:00,41.19,6/6/2019 16:00:00,46.31,6/6/2019 16:00:00,9.75,6/6/2019 16:00:00,143.78,6/6/2019 16:00:00,127.82
6/7/2019 16:00:00,40.9,6/7/2019 16:00:00,47.54,6/7/2019 16:00:00,9.76,6/7/2019 16:00:00,145.5,6/7/2019 16:00:00,131.4
6/10/2019 16:00:00,42.58,6/10/2019 16:00:00,48.15,6/10/2019 16:00:00,9.82,6/10/2019 16:00:00,148.43,6/10/2019 16:00:00,132.6
6/11/2019 16:00:00,43.42,6/11/2019 16:00:00,48.7,6/11/2019 16:00:00,9.92,6/11/2019 16:00:00,150.75,6/11/2019 16:00:00,132.1
6/12/2019 16:00:00,41.85,6/12/2019 16:00:00,48.55,6/12/2019 16:00:00,9.85,6/12/2019 16:00:00,146.2,6/12/2019 16:00:00,131.49
6/13/2019 16:00:00,42.78,6/13/2019 16:00:00,48.54,6/13/2019 16:00:00,10.06,6/13/2019 16:00:00,148.26,6/13/2019 16:00:00,132.32
6/14/2019 16:00:00,42.98,6/14/2019 16:00:00,48.19,6/14/2019 16:00:00,9.98,6/14/2019 16:00:00,144.64,6/14/2019 16:00:00,132.45
6/17/2019 16:00:00,45.01,6/17/2019 16:00:00,48.47,6/17/2019 16:00:00,10.05,6/17/2019 16:00:00,145.03,6/17/2019 16:00:00,132.85
6/18/2019 16:00:00,44.95,6/18/2019 16:00:00,49.61,6/18/2019 16:00:00,10.1,6/18/2019 16:00:00,152.88,6/18/2019 16:00:00,135.16
6/19/2019 16:00:00,45.29,6/19/2019 16:00:00,49.47,6/19/2019 16:00:00,10.04,6/19/2019 16:00:00,153.12,6/19/2019 16:00:00,135.69
6/20/2019 16:00:00,43.92,6/20/2019 16:00:00,49.87,6/20/2019 16:00:00,10.04,6/20/2019 16:00:00,154.1,6/20/2019 16:00:00,136.95
6/21/2019 16:00:00,44.37,6/21/2019 16:00:00,49.7,6/21/2019 16:00:00,9.99,6/21/2019 16:00:00,151.76,6/21/2019 16:00:00,136.97
6/24/2019 16:00:00,44.73,6/24/2019 16:00:00,49.65,6/24/2019 16:00:00,9.95,6/24/2019 16:00:00,152.66,6/24/2019 16:00:00,137.78
6/25/2019 16:00:00,43.95,6/25/2019 16:00:00,48.89,6/25/2019 16:00:00,9.84,6/25/2019 16:00:00,151.48,6/25/2019 16:00:00,133.43
6/26/2019 16:00:00,43.85,6/26/2019 16:00:00,49.95,6/26/2019 16:00:00,9.91,6/26/2019 16:00:00,159.26,6/26/2019 16:00:00,133.93
6/27/2019 16:00:00,44.57,6/27/2019 16:00:00,49.94,6/27/2019 16:00:00,10.2,6/27/2019 16:00:00,163.23,6/27/2019 16:00:00,134.15
6/28/2019 16:00:00,44.69,6/28/2019 16:00:00,49.48,6/28/2019 16:00:00,10.23,6/28/2019 16:00:00,164.23,6/28/2019 16:00:00,133.96
7/1/2019 16:00:00,45.43,7/1/2019 16:00:00,50.39,7/1/2019 16:00:00,10.15,7/1/2019 16:00:00,166.17,7/1/2019 16:00:00,135.68
7/2/2019 16:00:00,44.91,7/2/2019 16:00:00,50.68,7/2/2019 16:00:00,10.12,7/2/2019 16:00:00,162.23,7/2/2019 16:00:00,136.58
7/3/2019 13:00:00,46.98,7/3/2019 13:00:00,51.1,7/3/2019 13:00:00,10.2,7/3/2019 13:00:00,162.75,7/3/2019 13:00:00,137.46
7/5/2019 16:00:00,46.62,7/5/2019 16:00:00,51.06,7/5/2019 16:00:00,10.2,7/5/2019 16:00:00,160.23,7/5/2019 16:00:00,137.06
7/8/2019 16:00:00,46.07,7/8/2019 16:00:00,50.01,7/8/2019 16:00:00,10.2,7/8/2019 16:00:00,157.21,7/8/2019 16:00:00,136.96
7/9/2019 16:00:00,46.01,7/9/2019 16:00:00,50.31,7/9/2019 16:00:00,10.14,7/9/2019 16:00:00,157.31,7/9/2019 16:00:00,136.46
7/10/2019 16:00:00,47.78,7/10/2019 16:00:00,50.81,7/10/2019 16:00:00,10.11,7/10/2019 16:00:00,160.06,7/10/2019 16:00:00,137.85
7/11/2019 16:00:00,47.72,7/11/2019 16:00:00,50.44,7/11/2019 16:00:00,10.19,7/11/2019 16:00:00,166.28,7/11/2019 16:00:00,138.4
7/12/2019 16:00:00,49.02,7/12/2019 16:00:00,50.83,7/12/2019 16:00:00,10.49,7/12/2019 16:00:00,167.61,7/12/2019 16:00:00,138.9
7/15/2019 16:00:00,50.7,7/15/2019 16:00:00,51.3,7/15/2019 16:00:00,10.42,7/15/2019 16:00:00,167.27,7/15/2019 16:00:00,138.9
7/16/2019 16:00:00,50.48,7/16/2019 16:00:00,51.13,7/16/2019 16:00:00,10.51,7/16/2019 16:00:00,167.08,7/16/2019 16:00:00,137.08
7/17/2019 16:00:00,50.97,7/17/2019 16:00:00,50.84,7/17/2019 16:00:00,10.33,7/17/2019 16:00:00,169.71,7/17/2019 16:00:00,136.27
7/18/2019 16:00:00,50.71,7/18/2019 16:00:00,51.42,7/18/2019 16:00:00,10.26,7/18/2019 16:00:00,170.18,7/18/2019 16:00:00,136.42
7/19/2019 16:00:00,51.64,7/19/2019 16:00:00,50.65,7/19/2019 16:00:00,10.2,7/19/2019 16:00:00,168.44,7/19/2019 16:00:00,136.62
7/22/2019 16:00:00,51.14,7/22/2019 16:00:00,51.81,7/22/2019 16:00:00,10.02,7/22/2019 16:00:00,171.32,7/22/2019 16:00:00,138.43
7/23/2019 16:00:00,52.03,7/23/2019 16:00:00,52.21,7/23/2019 16:00:00,10.17,7/23/2019 16:00:00,175.66,7/23/2019 16:00:00,139.29
7/24/2019 16:00:00,52.98,7/24/2019 16:00:00,52.17,7/24/2019 16:00:00,10.33,7/24/2019 16:00:00,178.66,7/24/2019 16:00:00,140.72
7/25/2019 16:00:00,45.76,7/25/2019 16:00:00,51.76,7/25/2019 16:00:00,9.56,7/25/2019 16:00:00,173.38,7/25/2019 16:00:00,140.19
7/26/2019 16:00:00,45.61,7/26/2019 16:00:00,51.94,7/26/2019 16:00:00,9.57,7/26/2019 16:00:00,175.07,7/26/2019 16:00:00,141.34
7/29/2019 16:00:00,47.15,7/29/2019 16:00:00,52.42,7/29/2019 16:00:00,9.6,7/29/2019 16:00:00,174.82,7/29/2019 16:00:00,141.03
7/30/2019 16:00:00,48.45,7/30/2019 16:00:00,52.2,7/30/2019 16:00:00,9.55,7/30/2019 16:00:00,175.45,7/30/2019 16:00:00,140.35
7/31/2019 16:00:00,48.32,7/31/2019 16:00:00,53.26,7/31/2019 16:00:00,9.53,7/31/2019 16:00:00,168.72,7/31/2019 16:00:00,136.27
8/1/2019 16:00:00,46.77,8/1/2019 16:00:00,52.11,8/1/2019 16:00:00,9.31,8/1/2019 16:00:00,164.92,8/1/2019 16:00:00,138.06
8/2/2019 16:00:00,46.87,8/2/2019 16:00:00,51.01,8/2/2019 16:00:00,9.28,8/2/2019 16:00:00,161.19,8/2/2019 16:00:00,136.9
8/5/2019 16:00:00,45.66,8/5/2019 16:00:00,48.34,8/5/2019 16:00:00,9.23,8/5/2019 16:00:00,150.79,8/5/2019 16:00:00,132.21
8/6/2019 16:00:00,46.15,8/6/2019 16:00:00,49.25,8/6/2019 16:00:00,9.48,8/6/2019 16:00:00,152.35,8/6/2019 16:00:00,134.69
8/7/2019 16:00:00,46.68,8/7/2019 16:00:00,49.76,8/7/2019 16:00:00,9.53,8/7/2019 16:00:00,153.89,8/7/2019 16:00:00,135.28
8/8/2019 16:00:00,47.66,8/8/2019 16:00:00,50.86,8/8/2019 16:00:00,9.56,8/8/2019 16:00:00,158.26,8/8/2019 16:00:00,138.89
8/9/2019 16:00:00,47,8/9/2019 16:00:00,50.25,8/9/2019 16:00:00,9.45,8/9/2019 16:00:00,154.18,8/9/2019 16:00:00,137.71
8/12/2019 16:00:00,45.8,8/12/2019 16:00:00,50.12,8/12/2019 16:00:00,9.29,8/12/2019 16:00:00,151.45,8/12/2019 16:00:00,135.79
8/13/2019 16:00:00,47,8/13/2019 16:00:00,52.24,8/13/2019 16:00:00,9.26,8/13/2019 16:00:00,156.05,8/13/2019 16:00:00,138.6
8/14/2019 16:00:00,43.92,8/14/2019 16:00:00,50.69,8/14/2019 16:00:00,9,8/14/2019 16:00:00,150.07,8/14/2019 16:00:00,133.98
8/15/2019 16:00:00,43.13,8/15/2019 16:00:00,50.44,8/15/2019 16:00:00,8.86,8/15/2019 16:00:00,148.77,8/15/2019 16:00:00,133.68
8/16/2019 16:00:00,43.99,8/16/2019 16:00:00,51.63,8/16/2019 16:00:00,8.96,8/16/2019 16:00:00,159.56,8/16/2019 16:00:00,136.13
8/19/2019 16:00:00,45.37,8/19/2019 16:00:00,52.59,8/19/2019 16:00:00,9.03,8/19/2019 16:00:00,170.78,8/19/2019 16:00:00,138.41
8/20/2019 16:00:00,45.17,8/20/2019 16:00:00,52.59,8/20/2019 16:00:00,8.96,8/20/2019 16:00:00,167.87,8/20/2019 16:00:00,137.26
8/21/2019 16:00:00,44.17,8/21/2019 16:00:00,53.16,8/21/2019 16:00:00,9.04,8/21/2019 16:00:00,171.23,8/21/2019 16:00:00,138.79
8/22/2019 16:00:00,44.43,8/22/2019 16:00:00,53.12,8/22/2019 16:00:00,9.04,8/22/2019 16:00:00,171.48,8/22/2019 16:00:00,137.78
8/23/2019 16:00:00,42.28,8/23/2019 16:00:00,50.66,8/23/2019 16:00:00,8.77,8/23/2019 16:00:00,162.44,8/23/2019 16:00:00,133.39
8/26/2019 16:00:00,43,8/26/2019 16:00:00,51.62,8/26/2019 16:00:00,8.82,8/26/2019 16:00:00,165.45,8/26/2019 16:00:00,135.45
8/27/2019 16:00:00,42.82,8/27/2019 16:00:00,51.04,8/27/2019 16:00:00,8.76,8/27/2019 16:00:00,161.8,8/27/2019 16:00:00,135.74
8/28/2019 16:00:00,43.12,8/28/2019 16:00:00,51.38,8/28/2019 16:00:00,9,8/28/2019 16:00:00,161.22,8/28/2019 16:00:00,135.56
8/29/2019 16:00:00,44.34,8/29/2019 16:00:00,52.25,8/29/2019 16:00:00,9.12,8/29/2019 16:00:00,167,8/29/2019 16:00:00,138.12
8/30/2019 16:00:00,45.12,8/30/2019 16:00:00,52.19,8/30/2019 16:00:00,9.17,8/30/2019 16:00:00,167.51,8/30/2019 16:00:00,137.86
9/3/2019 16:00:00,45,9/3/2019 16:00:00,51.43,9/3/2019 16:00:00,9.1,9/3/2019 16:00:00,164.17,9/3/2019 16:00:00,136.04
9/4/2019 16:00:00,44.14,9/4/2019 16:00:00,52.3,9/4/2019 16:00:00,9.2,9/4/2019 16:00:00,168.76,9/4/2019 16:00:00,137.63
9/5/2019 16:00:00,45.92,9/5/2019 16:00:00,53.32,9/5/2019 16:00:00,9.34,9/5/2019 16:00:00,179.74,9/5/2019 16:00:00,140.05
9/6/2019 16:00:00,45.49,9/6/2019 16:00:00,53.32,9/6/2019 16:00:00,9.34,9/6/2019 16:00:00,178.65,9/6/2019 16:00:00,139.1
9/9/2019 16:00:00,46.36,9/9/2019 16:00:00,53.54,9/9/2019 16:00:00,9.54,9/9/2019 16:00:00,180.5,9/9/2019 16:00:00,137.52
9/10/2019 16:00:00,47.11,9/10/2019 16:00:00,54.18,9/10/2019 16:00:00,9.42,9/10/2019 16:00:00,183.18,9/10/2019 16:00:00,136.08
9/11/2019 16:00:00,49.42,9/11/2019 16:00:00,55.9,9/11/2019 16:00:00,9.42,9/11/2019 16:00:00,184.33,9/11/2019 16:00:00,136.12
9/12/2019 16:00:00,49.17,9/12/2019 16:00:00,55.77,9/12/2019 16:00:00,9.41,9/12/2019 16:00:00,184.27,9/12/2019 16:00:00,137.52
9/13/2019 16:00:00,49.04,9/13/2019 16:00:00,54.69,9/13/2019 16:00:00,9.45,9/13/2019 16:00:00,181.94,9/13/2019 16:00:00,137.32
9/16/2019 16:00:00,48.56,9/16/2019 16:00:00,54.98,9/16/2019 16:00:00,9.3,9/16/2019 16:00:00,180.21,9/16/2019 16:00:00,136.33
9/17/2019 16:00:00,48.96,9/17/2019 16:00:00,55.18,9/17/2019 16:00:00,9.28,9/17/2019 16:00:00,181.07,9/17/2019 16:00:00,137.39
9/18/2019 16:00:00,48.7,9/18/2019 16:00:00,55.69,9/18/2019 16:00:00,9.25,9/18/2019 16:00:00,179.98,9/18/2019 16:00:00,138.52
9/19/2019 16:00:00,49.32,9/19/2019 16:00:00,55.24,9/19/2019 16:00:00,9.1,9/19/2019 16:00:00,176.94,9/19/2019 16:00:00,141.07
9/20/2019 16:00:00,48.12,9/20/2019 16:00:00,54.43,9/20/2019 16:00:00,9.17,9/20/2019 16:00:00,172.69,9/20/2019 16:00:00,139.44
9/23/2019 16:00:00,48.25,9/23/2019 16:00:00,54.68,9/23/2019 16:00:00,9.16,9/23/2019 16:00:00,174.84,9/23/2019 16:00:00,139.14
9/24/2019 16:00:00,44.64,9/24/2019 16:00:00,54.42,9/24/2019 16:00:00,9.11,9/24/2019 16:00:00,172.53,9/24/2019 16:00:00,137.38
9/25/2019 16:00:00,45.74,9/25/2019 16:00:00,55.26,9/25/2019 16:00:00,9.2,9/25/2019 16:00:00,178.23,9/25/2019 16:00:00,139.36
9/26/2019 16:00:00,48.51,9/26/2019 16:00:00,54.97,9/26/2019 16:00:00,9.14,9/26/2019 16:00:00,177.34,9/26/2019 16:00:00,139.54
9/27/2019 16:00:00,48.43,9/27/2019 16:00:00,54.71,9/27/2019 16:00:00,9.08,9/27/2019 16:00:00,171.76,9/27/2019 16:00:00,137.73
9/30/2019 16:00:00,48.17,9/30/2019 16:00:00,55.99,9/30/2019 16:00:00,9.16,9/30/2019 16:00:00,174.07,9/30/2019 16:00:00,139.03
10/1/2019 16:00:00,48.94,10/1/2019 16:00:00,56.15,10/1/2019 16:00:00,8.9,10/1/2019 16:00:00,174,10/1/2019 16:00:00,137.07
10/2/2019 16:00:00,48.63,10/2/2019 16:00:00,54.74,10/2/2019 16:00:00,8.61,10/2/2019 16:00:00,173.04,10/2/2019 16:00:00,134.65
10/3/2019 16:00:00,46.61,10/3/2019 16:00:00,55.21,10/3/2019 16:00:00,8.71,10/3/2019 16:00:00,181.31,10/3/2019 16:00:00,136.28
10/4/2019 16:00:00,46.29,10/4/2019 16:00:00,56.75,10/4/2019 16:00:00,8.74,10/4/2019 16:00:00,181.97,10/4/2019 16:00:00,138.12
10/7/2019 16:00:00,47.54,10/7/2019 16:00:00,56.77,10/7/2019 16:00:00,8.68,10/7/2019 16:00:00,184.33,10/7/2019 16:00:00,137.12
10/8/2019 16:00:00,48.01,10/8/2019 16:00:00,56.1,10/8/2019 16:00:00,8.54,10/8/2019 16:00:00,177.23,10/8/2019 16:00:00,135.67
10/9/2019 16:00:00,48.91,10/9/2019 16:00:00,56.76,10/9/2019 16:00:00,8.56,10/9/2019 16:00:00,180.71,10/9/2019 16:00:00,138.24
10/10/2019 16:00:00,48.95,10/10/2019 16:00:00,57.52,10/10/2019 16:00:00,8.62,10/10/2019 16:00:00,183.03,10/10/2019 16:00:00,139.1
10/11/2019 16:00:00,49.58,10/11/2019 16:00:00,59.05,10/11/2019 16:00:00,8.78,10/11/2019 16:00:00,185.99,10/11/2019 16:00:00,139.68
10/14/2019 16:00:00,51.39,10/14/2019 16:00:00,58.97,10/14/2019 16:00:00,8.82,10/14/2019 16:00:00,186.53,10/14/2019 16:00:00,139.55
10/15/2019 16:00:00,51.58,10/15/2019 16:00:00,58.83,10/15/2019 16:00:00,9.07,10/15/2019 16:00:00,196.37,10/15/2019 16:00:00,141.57
10/16/2019 16:00:00,51.95,10/16/2019 16:00:00,58.59,10/16/2019 16:00:00,9.07,10/16/2019 16:00:00,194.21,10/16/2019 16:00:00,140.41
10/17/2019 16:00:00,52.39,10/17/2019 16:00:00,58.82,10/17/2019 16:00:00,9.11,10/17/2019 16:00:00,194.29,10/17/2019 16:00:00,139.69
10/18/2019 16:00:00,51.39,10/18/2019 16:00:00,59.1,10/18/2019 16:00:00,9.29,10/18/2019 16:00:00,190.49,10/18/2019 16:00:00,137.41
10/21/2019 16:00:00,50.7,10/21/2019 16:00:00,60.13,10/21/2019 16:00:00,9.03,10/21/2019 16:00:00,196.01,10/21/2019 16:00:00,138.43
10/22/2019 16:00:00,51.12,10/22/2019 16:00:00,59.99,10/22/2019 16:00:00,9.07,10/22/2019 16:00:00,195.61,10/22/2019 16:00:00,136.37
10/23/2019 16:00:00,50.94,10/23/2019 16:00:00,60.8,10/23/2019 16:00:00,9.21,10/23/2019 16:00:00,195.09,10/23/2019 16:00:00,137.24
10/24/2019 16:00:00,59.94,10/24/2019 16:00:00,60.9,10/24/2019 16:00:00,8.6,10/24/2019 16:00:00,196.86,10/24/2019 16:00:00,139.94
